time,open,high,low,close
2021-02-15T00:00:00Z,48580.47,49010.92,45570.79,47911.1
2021-02-16T00:00:00Z,47911.1,50689.18,47003.62,49133.45
2021-02-17T00:00:00Z,49133.45,52618.74,48947,52119.71
2021-02-18T00:00:00Z,52117.67,52530,50901.9,51552.6
2021-02-19T00:00:00Z,51552.61,56368,50710.2,55906
2021-02-20T00:00:00Z,55906,57700.46,53863.93,55841.19
2021-02-21T00:00:00Z,55841.19,58352.8,55477.59,57408.57
2021-02-22T00:00:00Z,57412.35,57508.47,47622,54087.67
2021-02-23T00:00:00Z,54087.67,54183.59,44892.56,48891
2021-02-24T00:00:00Z,48891,51374.99,46988.69,49676.2
2021-02-25T00:00:00Z,49676.21,52041.73,46674.34,47073.73
2021-02-26T00:00:00Z,47073.73,48424.11,44106.78,46276.87
2021-02-27T00:00:00Z,46276.88,48394,45000,46106.43
2021-02-28T00:00:00Z,46103.67,46638.46,43000,45135.66
2021-03-01T00:00:00Z,45134.11,49790,44950.53,49587.03
2021-03-02T00:00:00Z,49595.76,50200,47047.6,48440.65
2021-03-03T00:00:00Z,48436.61,52640,48100.71,50349.37
2021-03-04T00:00:00Z,50349.37,51773.88,47500,48374.09
2021-03-05T00:00:00Z,48374.09,49448.93,46300,48751.71
2021-03-06T00:00:00Z,48746.81,49200,47070,48882.2
2021-03-07T00:00:00Z,48882.2,51450.03,48882.2,50971.75
2021-03-08T00:00:00Z,50959.11,52402.78,49274.67,52375.17
2021-03-09T00:00:00Z,52375.18,54895,51789.41,54884.5
2021-03-10T00:00:00Z,54874.67,57387.69,53005,55851.59
2021-03-11T00:00:00Z,55851.59,58150,54272.82,57773.16
2021-03-12T00:00:00Z,57773.15,58081.51,54962.84,57221.72
2021-03-13T00:00:00Z,57221.72,61844,56078.23,61188.39
2021-03-14T00:00:00Z,61188.38,61724.79,58966.78,58968.31
2021-03-15T00:00:00Z,58976.08,60633.43,54600,55605.2
2021-03-16T00:00:00Z,55605.2,56938.29,53271.34,56900.75
2021-03-17T00:00:00Z,56900.74,58974.73,54123.69,58912.97
2021-03-18T00:00:00Z,58912.97,60129.97,57023,57648.16
2021-03-19T00:00:00Z,57641,59468,56270.74,58030.01
2021-03-20T00:00:00Z,58030.01,59880,57820.17,58102.28
2021-03-21T00:00:00Z,58100.02,58589.1,55450.11,57351.56
2021-03-22T00:00:00Z,57351.56,58430.73,53650,54083.25
2021-03-23T00:00:00Z,54083.25,55830.9,53000,54340.89
2021-03-24T00:00:00Z,54342.8,57200,51700,52303.65
2021-03-25T00:00:00Z,52303.66,53287,50427.56,51293.78
2021-03-26T00:00:00Z,51293.78,55073.46,51214.6,55025.59
2021-03-27T00:00:00Z,55025.59,56700.36,53950,55817.14
2021-03-28T00:00:00Z,55817.14,56559.75,54691.84,55777.63
2021-03-29T00:00:00Z,55777.65,58405.82,54800.01,57635.47
2021-03-30T00:00:00Z,57635.46,59368,57071.35,58746.57
2021-03-31T00:00:00Z,58746.57,59800,56769,58740.55
2021-04-01T00:00:00Z,58739.46,59490,57935.45,58720.44
2021-04-02T00:00:00Z,58720.45,60200,58428.57,58950.01
2021-04-03T00:00:00Z,58950.01,59791.72,56880,57051.94
2021-04-04T00:00:00Z,57051.95,58492.85,56388,58202.01
2021-04-05T00:00:00Z,58202.01,59272,56777.77,59129.99
2021-04-06T00:00:00Z,59129.99,59495.24,57413.02,57991.15
2021-04-07T00:00:00Z,57990.03,58655,55473,55953.45
2021-04-08T00:00:00Z,55953.44,58153.31,55700,58077.52
2021-04-09T00:00:00Z,58077.52,58894.9,57654,58142.54
2021-04-10T00:00:00Z,58142.55,61500,57900.01,59769.13
2021-04-11T00:00:00Z,59769.13,60699,59232.52,60002.43
2021-04-12T00:00:00Z,59998.8,61300,59350.59,59860
2021-04-13T00:00:00Z,59860.01,63777.77,59805.15,63575
2021-04-14T00:00:00Z,63575.01,64854,61301,62959.53
2021-04-15T00:00:00Z,62959.53,63800,62020,63159.98
2021-04-16T00:00:00Z,63158.74,63520.61,60000,61334.8
2021-04-17T00:00:00Z,61334.81,62506.05,59580.91,60006.66
2021-04-18T00:00:00Z,60006.67,60499,50931.3,56150.01
2021-04-19T00:00:00Z,56150.01,57526.81,54221.58,55633.14
2021-04-20T00:00:00Z,55633.14,57076.24,53329.96,56425
2021-04-21T00:00:00Z,56425,56757.91,53536.02,53787.63
2021-04-22T00:00:00Z,53787.62,55521.48,50500,51690.96
2021-04-23T00:00:00Z,51690.95,52131.85,47500,51125.14
2021-04-24T00:00:00Z,51110.56,51166.22,48657.14,50047.84
2021-04-25T00:00:00Z,50047.84,50567.91,46930,49066.77
2021-04-26T00:00:00Z,49066.76,54356.62,48753.44,54001.39
2021-04-27T00:00:00Z,54001.38,55460,53222,55011.97
2021-04-28T00:00:00Z,55011.97,56428,53813.16,54846.22
2021-04-29T00:00:00Z,54846.23,55195.84,52330.94,53555
2021-04-30T00:00:00Z,53555,57963,53013.01,57694.27
2021-05-01T00:00:00Z,57697.25,58458.07,56956.14,57800.37
2021-05-02T00:00:00Z,57797.35,57911.02,56035.25,56578.21
2021-05-03T00:00:00Z,56578.21,58981.44,56435,57169.39
2021-05-04T00:00:00Z,57169.39,57200,53046.69,53200.01
2021-05-05T00:00:00Z,53205.05,58069.82,52900,57436.11
2021-05-06T00:00:00Z,57436.11,58360,55200,56393.68
2021-05-07T00:00:00Z,56393.68,58650,55241.63,57314.75
2021-05-08T00:00:00Z,57315.49,59500,56900,58862.05
2021-05-09T00:00:00Z,58866.53,59300,56235.66,58240.84
2021-05-10T00:00:00Z,58240.83,59500,53400,55816.14
2021-05-11T00:00:00Z,55816.14,56862.43,54370,56670.02
2021-05-12T00:00:00Z,56670.02,58000.01,48600,49631.32
2021-05-13T00:00:00Z,49537.15,51367.19,46000,49670.97
2021-05-14T00:00:00Z,49671.92,51483,48799.75,49841.45
2021-05-15T00:00:00Z,49844.16,50700,46555,46762.99
2021-05-16T00:00:00Z,46762.99,49795.89,43825.39,46431.5
2021-05-17T00:00:00Z,46426.83,46686,42001,43538.04
2021-05-18T00:00:00Z,43538.02,45799.29,42250.02,42849.78
2021-05-19T00:00:00Z,42849.78,43584.9,30000,36690.09
2021-05-20T00:00:00Z,36671.23,42451.67,34850,40526.64
2021-05-21T00:00:00Z,40525.39,42200,33488,37252.01
2021-05-22T00:00:00Z,37263.35,38829,35200.62,37449.73
2021-05-23T00:00:00Z,37458.51,38270.64,31111.01,34655.25
2021-05-24T00:00:00Z,34681.44,39920,34031,38796.29
2021-05-25T00:00:00Z,38810.99,39791.77,36419.62,38324.72
2021-05-26T00:00:00Z,38324.72,40841,37800.44,39241.91
2021-05-27T00:00:00Z,39241.92,40411.14,37134.27,38529.98
2021-05-28T00:00:00Z,38529.99,38877.83,34684,35663.49
2021-05-29T00:00:00Z,35661.79,37338.58,33632.76,34605.15
2021-05-30T00:00:00Z,34605.15,36488,33379,35641.27
2021-05-31T00:00:00Z,35641.26,37499,34153.84,37253.81
2021-06-01T00:00:00Z,37253.82,37894.81,35666,36693.09
2021-06-02T00:00:00Z,36694.85,38225,35920,37568.68
2021-06-03T00:00:00Z,37568.68,39476,37170,39246.79
2021-06-04T00:00:00Z,39246.78,39289.07,35555.15,36829
2021-06-05T00:00:00Z,36829.15,37925,34800,35513.2
2021-06-06T00:00:00Z,35516.07,36480,35222,35796.31
2021-06-07T00:00:00Z,35796.31,36900,33300,33552.79
2021-06-08T00:00:00Z,33556.96,34068.01,31000,33380.81
2021-06-09T00:00:00Z,33380.8,37534.79,32396.82,37388.05
2021-06-10T00:00:00Z,37388.05,38491,35782,36675.72
2021-06-11T00:00:00Z,36677.83,37680.4,35936.77,37331.98
2021-06-12T00:00:00Z,37331.98,37463.63,34600.36,35546.11
2021-06-13T00:00:00Z,35546.12,39380,34757,39020.57
2021-06-14T00:00:00Z,39020.56,41064.05,38730,40516.29
2021-06-15T00:00:00Z,40516.28,41330,39506.4,40144.04
2021-06-16T00:00:00Z,40143.8,40527.14,38116.01,38349.01
2021-06-17T00:00:00Z,38349,39559.88,37365,38092.97
2021-06-18T00:00:00Z,38092.97,38202.84,35129.29,35819.84
2021-06-19T00:00:00Z,35820.48,36457,34803.52,35483.72
2021-06-20T00:00:00Z,35483.72,36137.72,33336,35600.16
2021-06-21T00:00:00Z,35600.17,35750,31251.23,31608.93
2021-06-22T00:00:00Z,31614.12,33298.78,28805,32509.56
2021-06-23T00:00:00Z,32509.56,34881,31683,33678.07
2021-06-24T00:00:00Z,33675.07,35298,32286.57,34663.09
2021-06-25T00:00:00Z,34663.08,35500,31275,31584.45
2021-06-26T00:00:00Z,31576.09,32730,30151,32283.65
2021-06-27T00:00:00Z,32283.65,34749,31973.45,34700.34
2021-06-28T00:00:00Z,34702.49,35297.71,33862.72,34494.89
2021-06-29T00:00:00Z,34494.89,36600,34225.43,35911.73
2021-06-30T00:00:00Z,35911.72,36100,34017.55,35045
2021-07-01T00:00:00Z,35045,35057.57,32711,33504.69
2021-07-02T00:00:00Z,33502.33,33977.04,32699,33786.55
2021-07-03T00:00:00Z,33786.54,34945.61,33316.73,34669.13
2021-07-04T00:00:00Z,34669.12,35967.85,34357.15,35286.51
2021-07-05T00:00:00Z,35288.13,35293.78,33125.55,33690.14
2021-07-06T00:00:00Z,33690.15,35118.88,33532,34220.01
2021-07-07T00:00:00Z,34220.02,35059.09,33777.77,33862.12
2021-07-08T00:00:00Z,33862.11,33929.64,32077,32875.71
2021-07-09T00:00:00Z,32875.71,34100,32261.07,33815.81
2021-07-10T00:00:00Z,33815.81,34262,33004.78,33502.87
2021-07-11T00:00:00Z,33502.87,34666,33306.47,34258.99
2021-07-12T00:00:00Z,34259,34678.43,32658.34,33086.63
2021-07-13T00:00:00Z,33086.94,33340,32202.25,32729.77
2021-07-14T00:00:00Z,32729.12,33114.03,31550,32820.02
2021-07-15T00:00:00Z,32820.03,33185.25,31133,31880
2021-07-16T00:00:00Z,31874.49,32249.18,31020,31383.87
2021-07-17T00:00:00Z,31383.86,31955.92,31164.31,31520.07
2021-07-18T00:00:00Z,31520.07,32435,31108.97,31778.56
2021-07-19T00:00:00Z,31778.57,31899,30407.44,30839.65
2021-07-20T00:00:00Z,30839.65,31063.07,29278,29790.35
2021-07-21T00:00:00Z,29790.34,32858,29482.61,32144.51
2021-07-22T00:00:00Z,32144.51,32591.35,31708,32287.83
2021-07-23T00:00:00Z,32287.58,33650,31924.32,33634.09
2021-07-24T00:00:00Z,33634.1,34500,33401.14,34258.14
2021-07-25T00:00:00Z,34261.51,35398,33851.12,35381.02
2021-07-26T00:00:00Z,35381.02,40550,35205.78,37237.6
2021-07-27T00:00:00Z,37241.33,39542.61,36383,39457.87
2021-07-28T00:00:00Z,39456.61,40900,38772,40019.56
2021-07-29T00:00:00Z,40019.57,40640,39200,40016.48
2021-07-30T00:00:00Z,40018.49,42316.71,38313.23,42206.37
2021-07-31T00:00:00Z,42206.36,42448,41000.15,41461.83
2021-08-01T00:00:00Z,41461.84,42599,39422.01,39845.44
2021-08-02T00:00:00Z,39850.27,40480.01,38690,39147.82
2021-08-03T00:00:00Z,39146.86,39780,37642.03,38207.05
2021-08-04T00:00:00Z,38207.04,39969.66,37508.56,39723.18
2021-08-05T00:00:00Z,39723.17,41350,37332.7,40862.46
2021-08-06T00:00:00Z,40862.46,43392.43,39853.86,42836.87
2021-08-07T00:00:00Z,42836.87,44700,42446.41,44572.54
2021-08-08T00:00:00Z,44572.54,45310,43261,43794.37
2021-08-09T00:00:00Z,43794.36,46454.15,42779,46253.4
2021-08-10T00:00:00Z,46248.87,46700,44589.46,45584.99
2021-08-11T00:00:00Z,45585,46743.47,45341.14,45511
2021-08-12T00:00:00Z,45510.67,46218.12,43770,44399
2021-08-13T00:00:00Z,44400.06,47886,44217.39,47800
2021-08-14T00:00:00Z,47799.99,48144,45971.03,47068.51
2021-08-15T00:00:00Z,47068.5,47372.27,45500,46973.82
2021-08-16T00:00:00Z,46973.82,48053.83,45660,45901.29
2021-08-17T00:00:00Z,45901.3,47160,44376,44695.95
2021-08-18T00:00:00Z,44695.95,46000,44203.28,44705.29
2021-08-19T00:00:00Z,44699.37,47033,43927.7,46760.62
2021-08-20T00:00:00Z,46760.62,49382.99,46622.99,49322.47
2021-08-21T00:00:00Z,49322.47,49757.04,48222,48821.87
2021-08-22T00:00:00Z,48821.88,49500,48050,49239.22
2021-08-23T00:00:00Z,49239.22,50500,49029,49488.85
2021-08-24T00:00:00Z,49488.85,49860,47600,47674.01
2021-08-25T00:00:00Z,47674.01,49264.3,47126.28,48973.32
2021-08-26T00:00:00Z,48973.32,49352.84,46250,46843.87
2021-08-27T00:00:00Z,46843.86,49149.93,46348,49069.9
2021-08-28T00:00:00Z,49069.9,49299,48346.88,48895.35
2021-08-29T00:00:00Z,48895.35,49632.27,47762.54,48767.83
2021-08-30T00:00:00Z,48767.84,48888.61,46853,46982.91
2021-08-31T00:00:00Z,46982.91,48246.11,46700,47100.89
2021-09-01T00:00:00Z,47100.89,49156,46512,48810.52
2021-09-02T00:00:00Z,48810.51,50450.13,48584.06,49246.64
2021-09-03T00:00:00Z,49246.63,51000,48316.84,49999.14
2021-09-04T00:00:00Z,49998,50535.69,49370,49915.64
2021-09-05T00:00:00Z,49917.54,51900,49450,51756.88
2021-09-06T00:00:00Z,51756.88,52780,50969.33,52663.9
2021-09-07T00:00:00Z,52666.2,52920,42843.05,46863.73
2021-09-08T00:00:00Z,46868.57,47340.99,44412.02,46048.31
2021-09-09T00:00:00Z,46048.31,47399.97,45513.08,46395.14
2021-09-10T00:00:00Z,46395.14,47033,44132.29,44850.91
2021-09-11T00:00:00Z,44842.2,45987.93,44722.22,45173.69
2021-09-12T00:00:00Z,45173.68,46460,44742.06,46025.24
2021-09-13T00:00:00Z,46025.23,46880,43370,44940.73
2021-09-14T00:00:00Z,44940.72,47250,44594.44,47111.52
2021-09-15T00:00:00Z,47103.28,48500,46682.32,48121.41
2021-09-16T00:00:00Z,48121.4,48557,47021.1,47737.82
2021-09-17T00:00:00Z,47737.81,48150,46699.56,47299.98
2021-09-18T00:00:00Z,47299.98,48843.2,47035.56,48292.74
2021-09-19T00:00:00Z,48292.75,48372.83,46829.18,47241.75
2021-09-20T00:00:00Z,47241.75,47347.25,42500,43015.62
2021-09-21T00:00:00Z,43016.64,43639,39600,40734.38
2021-09-22T00:00:00Z,40734.09,44000.55,40565.39,43543.61
2021-09-23T00:00:00Z,43546.37,44978,43069.09,44865.26
2021-09-24T00:00:00Z,44865.26,45200,40675,42810.57
2021-09-25T00:00:00Z,42810.58,42966.84,41646.28,42670.64
2021-09-26T00:00:00Z,42670.63,43950,40750,43160.9
2021-09-27T00:00:00Z,43160.9,44350,42098,42147.35
2021-09-28T00:00:00Z,42147.35,42787.38,40888,41026.54
2021-09-29T00:00:00Z,41025.01,42590,40753.88,41524.28
2021-09-30T00:00:00Z,41524.29,44141.37,41410.17,43824.1
2021-10-01T00:00:00Z,43820.01,48495,43283.03,48141.61
2021-10-02T00:00:00Z,48141.6,48336.59,47430.18,47634.9
2021-10-03T00:00:00Z,47634.89,49228.08,47088,48200.01
2021-10-04T00:00:00Z,48200.01,49536.12,46891,49224.94
2021-10-05T00:00:00Z,49224.93,51886.3,49022.4,51471.99
2021-10-06T00:00:00Z,51471.99,55750,50382.41,55315
2021-10-07T00:00:00Z,55315,55332.31,53357,53785.22
2021-10-08T00:00:00Z,53785.22,56100,53617.61,53951.43
2021-10-09T00:00:00Z,53955.67,55489,53661.67,54949.72
2021-10-10T00:00:00Z,54949.72,56561.31,54080,54659
2021-10-11T00:00:00Z,54659.01,57839.04,54415.06,57471.35
2021-10-12T00:00:00Z,57471.35,57680,53879,55996.93
2021-10-13T00:00:00Z,55996.91,57777,54167.19,57367
2021-10-14T00:00:00Z,57370.83,58532.54,56818.05,57347.94
2021-10-15T00:00:00Z,57347.94,62933,56850,61672.42
2021-10-16T00:00:00Z,61672.42,62378.42,60150,60875.57
2021-10-17T00:00:00Z,60875.57,61718.39,58963,61528.33
2021-10-18T00:00:00Z,61528.32,62695.78,59844.45,62009.84
2021-10-19T00:00:00Z,62005.6,64486,61322.22,64280.59
2021-10-20T00:00:00Z,64280.59,67000,63481.4,66001.41
2021-10-21T00:00:00Z,66001.4,66639.74,62000,62193.15
2021-10-22T00:00:00Z,62193.15,63732.39,60000,60688.22
2021-10-23T00:00:00Z,60688.23,61747.64,59562.15,61286.75
2021-10-24T00:00:00Z,61286.75,61500,59510.63,60852.22
2021-10-25T00:00:00Z,60852.22,63710.63,60650,63078.78
2021-10-26T00:00:00Z,63078.78,63293.48,59817.55,60328.81
2021-10-27T00:00:00Z,60328.81,61496,58000,58413.44
2021-10-28T00:00:00Z,58413.44,62499,57820,60575.89
2021-10-29T00:00:00Z,60575.9,62980,60174.81,62253.71
2021-10-30T00:00:00Z,62253.7,62359.25,60673,61859.19
2021-10-31T00:00:00Z,61859.19,62405.3,59945.36,61299.8
2021-11-01T00:00:00Z,61299.81,62437.74,59405,60911.11
2021-11-02T00:00:00Z,60911.12,64270,60624.68,63219.99
2021-11-03T00:00:00Z,63220.57,63500,60382.76,62896.48
2021-11-04T00:00:00Z,62896.49,63086.31,60677.01,61395.01
2021-11-05T00:00:00Z,61395.01,62595.72,60721,60937.12
2021-11-06T00:00:00Z,60940.18,61560.49,60050,61470.61
2021-11-07T00:00:00Z,61470.62,63286.35,61322.78,63273.59
2021-11-08T00:00:00Z,63273.58,67789,63273.58,67525.83
2021-11-09T00:00:00Z,67525.82,68524.25,66222.4,66947.66
2021-11-10T00:00:00Z,66947.67,69000,62822.9,64882.43
2021-11-11T00:00:00Z,64882.42,65600.07,64100,64774.26
2021-11-12T00:00:00Z,64774.25,65450.7,62278,64122.23
2021-11-13T00:00:00Z,64122.22,65000,63360.22,64380
2021-11-14T00:00:00Z,64380.01,65550.51,63576.27,65519.1
2021-11-15T00:00:00Z,65519.11,66401.82,63400,63606.74
2021-11-16T00:00:00Z,63606.73,63617.31,58574.07,60058.87
2021-11-17T00:00:00Z,60058.87,60840.23,58373,60344.87
2021-11-18T00:00:00Z,60344.86,60976,56474.26,56891.62
2021-11-19T00:00:00Z,56891.62,58320,55600,58052.24
2021-11-20T00:00:00Z,58057.1,59845,57353,59707.51
2021-11-21T00:00:00Z,59707.52,60029.76,58486.65,58622.02
2021-11-22T00:00:00Z,58617.7,59444,55610,56247.18
2021-11-23T00:00:00Z,56243.83,58009.99,55317,57541.27
2021-11-24T00:00:00Z,57541.26,57735,55837,57138.29
2021-11-25T00:00:00Z,57138.29,59398.9,57000,58960.36
2021-11-26T00:00:00Z,58960.37,59150,53500,53726.53
2021-11-27T00:00:00Z,53723.72,55280,53610,54721.03
2021-11-28T00:00:00Z,54716.47,57445.05,53256.64,57274.88
2021-11-29T00:00:00Z,57274.89,58865.97,56666.67,57776.25
2021-11-30T00:00:00Z,57776.25,59176.99,55875.55,56950.56
2021-12-01T00:00:00Z,56950.56,59053.55,56458.01,57184.07
2021-12-02T00:00:00Z,57184.07,57375.47,55777.77,56480.34
2021-12-03T00:00:00Z,56484.26,57600,51680,53601.05
2021-12-04T00:00:00Z,53601.05,53859.1,42000.3,49152.47
2021-12-05T00:00:00Z,49152.46,49699.05,47727.21,49396.33
2021-12-06T00:00:00Z,49396.32,50891.11,47100,50441.92
2021-12-07T00:00:00Z,50441.91,51936.33,50039.74,50588.95
2021-12-08T00:00:00Z,50588.95,51200,48600,50471.19
2021-12-09T00:00:00Z,50471.19,50797.76,47320,47545.59
2021-12-10T00:00:00Z,47535.9,50125,46852,47140.54
2021-12-11T00:00:00Z,47140.54,49485.71,46751,49389.99
2021-12-12T00:00:00Z,49389.99,50777,48638,50053.9
2021-12-13T00:00:00Z,50053.9,50189.97,45672.75,46702.75
2021-12-14T00:00:00Z,46702.76,48700.41,46290,48343.28
2021-12-15T00:00:00Z,48336.95,49500,46547,48864.98
2021-12-16T00:00:00Z,48864.98,49436.43,47511,47632.38
2021-12-17T00:00:00Z,47632.38,47995.96,45456,46131.2
2021-12-18T00:00:00Z,46133.83,47392.37,45500,46834.48
2021-12-19T00:00:00Z,46834.47,48300.01,46406.91,46681.23
2021-12-20T00:00:00Z,46681.24,47537.57,45558.85,46914.16
2021-12-21T00:00:00Z,46914.17,49328.96,46630,48889.88
2021-12-22T00:00:00Z,48887.59,49576.13,48421.87,48588.16
2021-12-23T00:00:00Z,48588.17,51375,47920.42,50838.81
2021-12-24T00:00:00Z,50838.82,51810,50384.43,50820
2021-12-25T00:00:00Z,50819.99,51156.23,50142.32,50399.66
2021-12-26T00:00:00Z,50399.67,51280,49412,50775.49
2021-12-27T00:00:00Z,50775.48,52088,50449,50701.44
2021-12-28T00:00:00Z,50701.44,50704.05,47313.01,47543.74
2021-12-29T00:00:00Z,47543.74,48139.08,46096.99,46464.66
2021-12-30T00:00:00Z,46464.66,47900,45900,47120.87
2021-12-31T00:00:00Z,47120.88,48548.26,45678,46216.93
2022-01-01T00:00:00Z,46216.93,47954.63,46208.37,47722.65
2022-01-02T00:00:00Z,47722.66,47990,46654,47286.18
2022-01-03T00:00:00Z,47286.18,47570,45696,46446.1
2022-01-04T00:00:00Z,46446.1,47557.54,45500,45832.01
2022-01-05T00:00:00Z,45832.01,47070,42500,43451.13
2022-01-06T00:00:00Z,43451.14,43816,42430.58,43082.31
2022-01-07T00:00:00Z,43082.3,43145.83,40610,41566.48
2022-01-08T00:00:00Z,41566.48,42300,40501,41679.74
2022-01-09T00:00:00Z,41679.74,42786.7,41200.02,41864.62
2022-01-10T00:00:00Z,41864.62,42248.5,39650,41822.49
2022-01-11T00:00:00Z,41822.49,43100,41268.93,42729.29
2022-01-12T00:00:00Z,42729.29,44322,42450,43902.66
2022-01-13T00:00:00Z,43902.65,44500,42565.01,42844.67
